record_id,Ministry/Department of Justice,National Government,Provincial/State Government,New Task Force,Municipal Government,Other,Police,Ministry/Department of Foreign Affairs,Military,Ministry/Department of Health
R_3I0ik6sijby0mnwNA,False,True,False,False,False,False,False,False,False,False
R_3j0O4Ky828fgoZWNA,False,False,False,False,True,False,False,False,False,False
R_21hWvD5jXOF6WdwAm,False,True,False,False,False,False,False,False,False,False
R_DbIyuETJFOe6QXDAm,False,True,False,False,False,False,False,False,False,False
R_1NgkyRCx1x8AJSZAg,False,True,False,False,False,False,True,False,False,False
R_24imqQ9fT3BEKzxCj,False,True,False,False,False,False,True,False,False,False
R_10qhX6XPpVz2gapCj,False,True,False,False,False,False,True,False,False,False
R_3qJcJPKESc7KzwgNA,False,True,False,False,False,False,False,False,False,False
R_t0AXiEXz13FG1nXNA,False,True,False,False,False,False,False,False,False,False
R_bNHNYDdpVeGRkprNA,False,False,False,False,False,False,False,False,False,True
R_3f0CZa5Ej4QWNRDNA,False,True,False,False,False,True,False,False,False,False
R_DTfK8sW5vWYws9jNA,False,True,False,False,False,False,True,False,False,False
R_1ptJV9uKAH1Vy0qBs,False,True,False,False,False,False,False,False,False,False
R_1ptJV9uKAH1Vy0qCp,False,True,False,False,False,False,False,False,False,False
R_1ptJV9uKAH1Vy0qAz,False,True,False,False,False,False,False,False,False,False
R_1ptJV9uKAH1Vy0qCe,False,True,False,False,False,False,False,False,False,False
R_POOpKJunu1SZY4NAh,False,True,False,False,False,False,True,False,False,False
R_1rq5bosdHiukea5Ah,False,True,False,False,False,False,True,False,False,False
R_xgZ4Rz92NOZ1GBbCt,False,True,False,False,False,False,False,False,False,False
R_xgZ4Rz92NOZ1GBbCu,False,True,False,False,False,False,False,False,False,False
R_xgZ4Rz92NOZ1GBbDp,False,True,False,False,False,False,False,False,False,False
R_xgZ4Rz92NOZ1GBbBf,False,True,False,False,False,False,False,False,False,False
R_w6TjwZAVdgvxZIJBd,False,True,False,False,False,False,False,False,False,True
R_w6TjwZAVdgvxZIJDz,False,True,False,False,False,False,False,False,False,True
R_2YfihNAqfpCHtYUDq,False,True,False,False,False,False,True,False,False,True
R_2fwmjQBnKHkSwcjBd,False,True,False,False,False,False,False,False,False,True
R_2RXm98NLqTlUOhgNA,False,True,False,False,False,False,False,False,False,True
R_1ptep3XhsASw6AoNA,False,True,False,False,False,False,False,False,False,False
R_1FgI1voT3bRjgGDAm,False,True,False,False,False,False,False,False,False,False
R_1otG1aVhw12mHYmCc,False,True,False,False,False,False,True,False,False,False
R_2EgzWqJUTLWIrvoDq,False,True,False,False,False,False,True,False,False,False
R_30oWatZyWCVjVkTNA,False,True,False,False,False,False,False,False,False,False
R_2tG4sIhbtplAXwTNA,False,False,False,False,False,False,False,False,False,True
R_3PZ9R6GOOtL6xsyNA,False,True,False,False,False,False,False,False,False,False
R_A0RVQL5CZxKac6tNA,False,True,False,False,False,True,False,False,False,True
R_1jvqkHDXiO5wPBYAy,False,True,False,False,False,False,True,False,False,False
R_3LZvn6CvR3XlI3HAr,False,True,False,False,False,False,False,False,False,False
R_3LZvn6CvR3XlI3HBy,False,True,False,False,False,False,False,False,False,False
R_2DYt9lWvGgqSJIBBd,False,True,False,False,False,False,False,False,False,True
R_3CqzF0IxKqCNJh7NA,False,True,False,False,False,False,False,False,False,False
R_33vcyLBtcVFYtx8NA,False,True,False,False,False,False,False,False,False,False
R_2f97EeY55TJWGSvNA,False,True,False,False,False,False,False,False,False,True
R_3FOvhbGGMWNmtJADs,False,True,False,False,False,False,True,False,False,False
R_1hT4USAZCFJOlrEDs,False,True,False,False,False,False,True,False,False,False
R_1kNRp5yiMspx0VrNA,False,False,False,False,False,True,False,False,False,False
R_2CB8mZJkiiJYb1pBm,False,True,False,False,False,False,False,False,False,False
R_1QgCPh4KETJhCUiBm,False,True,False,False,False,False,False,False,False,False
R_3iPFoPVFDvJxBd7NA,False,False,True,False,False,False,False,False,False,False
R_3nhZJBZ3dNzWCeGDy,False,True,False,False,False,True,False,False,False,False
R_2BxtflgFo0FbVyBBs,False,True,False,False,False,False,False,False,False,False
R_2BxtflgFo0FbVyBCp,False,True,False,False,False,False,False,False,False,False
R_2BxtflgFo0FbVyBAz,False,True,False,False,False,False,False,False,False,False
R_2BxtflgFo0FbVyBCf,False,True,False,False,False,False,False,False,False,False
R_2D0ri7C8xpLSs0tAq,False,True,False,False,False,False,False,False,False,True
R_UlrreXl8CF02hIRNA,False,True,False,False,False,False,False,False,False,False
R_3Jhm5l05csQiwW3NA,False,True,False,False,False,False,False,False,False,False
R_2QVCOYhuZ57UAMHNA,False,True,False,False,False,False,False,False,False,True
R_3JrxN7NSmnmCDYXBd,False,True,False,False,False,True,False,False,False,True
R_pMzMeQVmPPAyyT7Bw,False,False,False,False,False,False,False,False,False,True
R_NUtLBGCflHILu1jBv,False,True,False,False,False,False,False,False,False,False
R_OeCnXmY2REVCbjbNA,False,True,False,False,False,False,False,False,False,False
R_2VDdwubLQBLJl1bNA,False,True,False,False,False,False,False,False,False,True
R_2EHtseyXyuvGon2NA,False,True,False,False,False,False,False,False,False,True
R_2SkUaZXuYUStbUbCg,False,True,False,False,False,False,False,False,False,False
R_11iQuWe0OEfxVkMCy,False,True,False,False,False,False,False,False,False,False
R_6opMOQcssRRfiF3Cy,False,True,False,False,False,False,False,False,False,False
R_r0Bf9rAKYQMqQAVNA,False,True,False,False,False,False,False,False,False,False
R_bBGPJdwO4oeOr73Bd,False,True,False,False,False,False,True,False,False,False
R_bBGPJdwO4oeOr73Ba,False,True,False,False,False,False,True,False,False,False
R_bBGPJdwO4oeOr73Dz,False,True,False,False,False,False,True,False,False,False
R_2dZ7JGhIRxtIVLLNA,False,True,False,False,False,False,False,False,False,False
R_2uO5Onhut95fAVzCb,False,False,False,False,False,False,False,False,False,True
R_1PT2gBq2LyGXdgBNA,False,True,False,False,False,False,False,False,False,False
R_2zAeSrLvRSV53oJNA,False,True,False,False,False,False,True,False,False,False
R_rig0rBv3ogxaTOVNA,False,True,False,False,False,False,False,False,False,True
R_3kiUnUOWRB8poRBNA,False,True,False,False,False,False,False,False,False,True
R_1kHWQk68U78a7KDNA,False,False,True,False,False,False,False,False,False,False
R_2CVMu0d3WeqC5Q4Ae,False,False,False,False,False,False,False,False,False,True
R_2QmmOVv3LEue7P0Av,False,True,False,False,False,False,False,False,False,False
R_qIMb6lOu055UJjPAq,False,False,False,False,False,False,False,False,False,True
R_2U4nm0XfPELL4boNA,False,True,False,False,False,False,False,False,False,False
R_1l9ojIGFXhcJXr3Dz,False,True,False,False,False,False,False,False,False,True
R_1r9u5cOxfz1j47FCh,False,False,False,False,False,True,False,False,False,True
R_en9XqVXjeIa2tEZNA,False,True,False,False,False,False,False,False,False,False
R_Z9VhJhYITUe50JjNA,False,True,False,False,False,False,True,False,False,True
R_1IiTnNlLtHJqnECNA,False,True,False,False,False,False,False,False,False,True
R_1ds0fZpzfYq47sYNA,False,False,False,False,False,True,False,False,False,True
R_qJYV4vNA4AfbtZvNA,False,False,False,False,False,False,False,False,False,True
R_3iJCiu3nphLnWK9NA,False,True,False,False,False,False,False,False,False,False
R_DMgFUBx2Ikgh3H3NA,False,False,False,False,True,False,False,False,False,False
R_ULW3rCYlMH2Vz1LDq,False,True,False,False,False,False,False,False,False,True
R_1d6TeI0nxlESpfVCt,False,False,False,False,False,True,False,False,False,False
R_1d6TeI0nxlESpfVCu,False,False,False,False,False,True,False,False,False,False
R_1d6TeI0nxlESpfVDp,False,False,False,False,False,True,False,False,False,False
R_1KptCHh5m2kUP1mNA,False,False,False,False,False,False,False,False,False,True
R_21G6mpMjrBH3OA3Ct,False,True,False,False,False,True,False,False,False,False
R_21G6mpMjrBH3OA3Cu,False,True,False,False,False,True,False,False,False,False
R_21G6mpMjrBH3OA3Dp,False,True,False,False,False,True,False,False,False,False
R_2QtwlkcZnoYIu1rNA,False,True,False,False,False,False,False,False,False,False
R_3nUSPiR2OgfaoTiCt,False,False,False,False,False,True,False,False,False,False
R_3nUSPiR2OgfaoTiCu,False,False,False,False,False,True,False,False,False,False
R_3nUSPiR2OgfaoTiDp,False,False,False,False,False,True,False,False,False,False
R_3nUSPiR2OgfaoTiBf,False,False,False,False,False,True,False,False,False,False
R_1pLPBKUo1mo9OuFCu,False,False,False,False,False,False,False,False,False,True
R_1pLPBKUo1mo9OuFDp,False,False,False,False,False,False,False,False,False,True
R_1pLPBKUo1mo9OuFBf,False,False,False,False,False,False,False,False,False,True
R_2bGZPVK6H5y7BSINA,False,True,False,False,False,False,False,False,False,False
R_plsjBV63BbF3HotNA,False,False,False,False,False,False,False,False,False,True
R_2uCYoGKEnd6EMLMNA,False,False,False,False,False,False,False,False,False,True
R_30eCovrEGuciGjuNA,False,False,False,False,True,False,False,False,False,False
R_2rx14DV7nPWpIoVCs,False,False,False,False,False,True,False,False,False,False
R_3RkKUtXHvdQlTgXNA,False,True,False,False,False,False,False,False,False,False
R_1n0muvRZEsYynygBh,False,False,False,False,False,True,False,False,False,False
R_1n0muvRZEsYynygBi,False,False,False,False,False,True,False,False,False,False
R_b7TMS0eBkdIPR2pBd,False,True,False,False,False,False,False,False,False,False
R_xreet4s6MD8uvWVNA,False,False,False,False,False,False,False,False,False,True
R_21j0NcYdUoqzknrNA,False,True,False,False,False,True,False,False,False,False
R_28FKPM52GapSbHGNA,False,True,False,False,False,True,False,False,False,False
R_1HibVrcArcb3rerNA,False,True,False,False,False,False,False,False,False,False
R_1OCg4C94MsHdJJ7NA,False,True,False,False,False,False,False,False,False,True
R_1PaTuooAjGAJiZQNA,False,True,False,False,False,False,False,False,False,False
R_1jq8sfxsECvqiF4NA,False,True,False,False,False,True,False,True,False,True
R_6Kxu7kh99LcCfnPNA,False,True,False,False,False,False,False,False,False,False
R_3ERyfFAg3wpY5zwBi,False,False,False,False,True,False,False,False,False,False
R_2froLEpAPSMNVyvAv,False,True,False,False,False,False,False,False,False,False
R_1eWdpaDY6TxKFHvBn,False,True,False,False,False,False,True,False,False,False
R_b7KexUxIq3nHyzTNA,False,True,False,False,False,False,True,False,False,False
R_2q8XFYKF4zQZTmjCt,False,False,False,False,False,False,False,False,False,True
R_28AhQCHsIPFsL5mNA,False,True,False,False,False,False,False,False,False,False
R_3hyIfjkI8ufLh49NA,False,True,False,False,False,False,False,False,False,False
R_3em1AvihfxmIBcYEb,False,True,False,False,False,True,False,False,False,False
R_3em1AvihfxmIBcYEa,False,True,False,False,False,True,False,False,False,False
R_1jGI8yxI6GkSDUPNA,False,True,False,False,False,False,True,False,False,False
R_ZwxNnTy7v9wEBVLNA,False,True,False,False,False,False,True,False,False,False
R_3qkvtYZaS9eh1tPNA,False,True,False,False,False,False,False,False,False,False
R_29gZCB1CLPYHqt1Bv,False,True,False,False,False,False,False,False,False,False
R_aYwqzTDi6GfUwalNA,False,True,False,False,False,False,True,False,False,False
R_3Ea8GxcQWZ2JYVeNA,False,True,False,False,False,False,True,False,False,False
R_3RxeRyUjrx6yDlKCg,False,False,False,False,False,False,False,False,False,True
R_3feC63BYnC067i8NA,False,True,False,False,False,False,True,False,False,False
R_3Eak5E8umW8R5Q8NA,False,True,False,False,False,False,False,False,False,False
R_3ef560okb66Xzc9Aq,False,True,False,False,False,False,False,False,False,False
R_2By7SLoZbszqNbtNA,False,True,False,False,False,False,True,False,False,True
R_UF41z6I547dzhfPEb,False,False,True,False,False,False,False,False,False,False
R_1OOBbvYXJQiLKdDAe,False,True,False,False,False,False,True,False,False,False
R_1d3QG6raEUCZz7KAy,False,False,False,False,False,False,False,False,False,True
R_2xORIqQSLrlqhhuAy,False,True,False,False,False,False,False,False,False,False
R_2XjHNWxMo456dVONA,False,True,True,False,False,False,False,False,False,True
R_24kou3AZ4CtyjrDAg,False,True,False,False,False,False,True,False,False,False
R_2EBkNEdiii6XfscAg,False,True,False,False,False,False,True,False,False,False
R_1ri7xXSSCx5lh28Cx,False,True,False,False,False,False,False,False,False,False
R_1FrlfnTFX1DNnbgNA,False,True,False,False,False,False,False,False,False,False
R_2V8fG351ZHheIDdDz,False,True,False,False,False,False,False,False,False,False
R_1JEdvFWyYE8BtwLNA,False,True,False,False,False,False,False,False,False,False
R_2D6Oms0blQKi0sWAx,False,False,True,False,False,False,False,False,False,False
R_1myCvIvtfspze8WCp,False,True,False,False,False,True,False,False,False,False
R_3Eu5oBYooHHgXSRCp,False,True,False,False,False,False,False,False,False,False
R_3GrlcldpBosXr6zAy,False,False,False,False,False,False,False,False,False,True
R_2CdDjoSFr0msVgDNA,False,False,False,False,True,False,False,False,False,False
R_2xEht9yIdxB7Qo4NA,False,False,False,False,False,False,False,False,False,True
R_2PALwec0E76A9dWCm,False,False,False,False,False,False,False,False,False,True
R_3qaRhP6c3RrBscuNA,False,True,False,False,False,False,False,False,False,False
R_zbYo1zThPpvUmUVCt,False,True,False,False,False,False,False,False,False,False
R_zbYo1zThPpvUmUVCu,False,True,False,False,False,False,False,False,False,False
R_25TtfuzNKiycvexCa,False,False,False,False,False,True,False,False,False,True
R_3PMGmlYs7Xb6kwuNA,False,True,False,False,False,False,False,False,False,False
R_3EyUXfnSsl1qdv2NA,False,True,False,False,False,False,False,False,False,False
R_1jQfftA5pN5FB5bDi,False,True,False,False,False,False,True,False,False,False
R_1jQfftA5pN5FB5bAh,False,True,False,False,False,False,True,False,False,False
R_1jQfftA5pN5FB5bBw,False,True,False,False,False,False,True,False,False,False
R_1jQfftA5pN5FB5bCj,False,True,False,False,False,False,True,False,False,False
R_2Xpc7wuWFA8nWOeNA,False,True,False,False,False,False,True,False,False,False
R_z0ClgH8P4Ggcrh7NA,False,True,False,False,False,False,True,False,False,False
R_237Fk8aKfu4u6QyNA,False,True,False,False,False,False,False,False,False,True
R_2WNoaAXdrKOVQAGNA,False,True,False,False,False,False,False,False,False,False
R_24GHI2QzPHUVESxNA,False,True,False,False,False,False,True,False,False,False
R_OeOdsz8HboGqVuVNA,False,True,True,True,True,False,True,False,False,True
R_2TAeh2noYQBy8JTCs,False,True,False,False,True,True,False,False,False,True
R_3De8beiIKcRSnZiBc,False,True,False,False,False,False,False,False,False,False
R_3jU8uF5nOk0vaXsDz,False,True,False,False,False,False,False,False,False,False
R_3JtkOAFTC19sthlNA,False,True,False,False,False,False,False,False,False,False
R_1Pb0WK2i5nOTRFxDi,False,True,False,False,False,False,True,False,False,False
R_1Pb0WK2i5nOTRFxCj,False,True,False,False,False,False,True,False,False,False
R_1C28AAwcsrUKq7HCe,False,True,False,False,False,False,False,False,False,False
R_1fd4vxbmBfYjyh1NA,False,True,False,False,False,True,False,False,False,False
R_2Rb43udBPRXDATZNA,False,True,False,False,False,False,False,False,False,True
R_1I4Ss6RvA9931xrDz,False,False,False,False,False,False,False,False,False,True
R_a9o7tAfAOFL0KuBNA,False,True,False,False,False,False,False,False,False,False
R_vNX1Rt0mOZW71FTEj,False,True,False,False,False,False,False,False,False,False
R_vNX1Rt0mOZW71FTCc,False,True,False,False,False,False,False,False,False,False
R_BWYfaX4Tick58nDNA,False,False,True,False,False,False,False,False,False,False
R_2WMEzcgDJLt5sw3NA,False,True,False,False,False,False,False,False,False,False
R_6tC6OYwSrir3rARDz,False,True,False,False,False,False,False,False,False,False
R_vvOGqxb7i4ZynsdNA,False,True,False,False,False,False,True,False,False,False
R_2AKdRptVurkFTWXNA,False,True,False,False,False,False,False,False,False,False
R_2yeIdi3AZFVqtIXBv,False,True,False,False,False,False,False,False,False,False
R_UhlguuPQuSeI7tfEb,False,True,False,False,False,False,False,False,False,False
R_UhlguuPQuSeI7tfEa,False,True,False,False,False,False,False,False,False,False
R_9tO8oiTPXZiUTPXAg,False,True,False,False,False,False,True,False,False,False
R_3m2g9XmpQnmqCVtAq,False,False,False,False,False,False,False,False,False,True
R_qLwbhF33XW4HNw5Cj,False,False,True,False,False,False,False,False,False,False
R_dgtyHoWmkOg8xCVDq,False,True,False,False,False,False,False,False,False,False
R_2eXbnkK37204jl6NA,False,True,False,False,False,False,False,False,False,True
R_RwQZOJbcbBbZG7LDr,False,False,False,True,False,False,False,False,False,False
R_RwQZOJbcbBbZG7LDs,False,False,False,True,False,False,False,False,False,False
R_RwQZOJbcbBbZG7LCq,False,False,False,True,False,False,False,False,False,False
R_RwQZOJbcbBbZG7LAa,False,False,False,True,False,False,False,False,False,False
R_RwQZOJbcbBbZG7LCb,False,False,False,True,False,False,False,False,False,False
R_vff53SQtimurT1fNA,False,True,False,False,False,False,False,False,False,False
R_3JCT1aapHf9WYzxNA,False,True,True,False,False,True,False,False,False,True
R_BSvrVDwm7M5IF8JAj,False,False,True,False,False,False,False,False,False,False
R_xtqhlprfKTQXrTHNA,False,True,False,False,False,False,True,False,False,False
R_2UVBJTBo70ZvoJbNA,False,True,False,False,False,False,False,False,False,False
R_3RyWwx6EK5xVW5iCt,False,True,False,False,False,False,False,False,False,False
R_3RyWwx6EK5xVW5iCu,False,True,False,False,False,False,False,False,False,False
R_3RyWwx6EK5xVW5iDp,False,True,False,False,False,False,False,False,False,False
R_3RyWwx6EK5xVW5iBf,False,True,False,False,False,False,False,False,False,False
R_2VOYuVDAild7B2iNA,False,True,False,False,False,False,False,False,False,False
R_3oH4poF3wUVlwFUNA,False,True,False,False,False,False,False,False,False,False
R_237CoDuVXXLK6TaBc,False,True,False,False,False,False,False,False,False,False
